id,title,year,date_range,start_date,venue,prefecture,tour_simple,tour_detailed,organizers,catalog_status,catalog_detail,remarks,reference,
2023-hiroshima-01,ミュシャ展：マルチ・アーティストの先駆者,2023,9/2-10/29,2023-09-02,ひろしま美術館,広島県,計8か所（3/8）,2023年：京都・美術館「えき」KYOTO、福岡・福岡市美術館、広島・ひろしま美術館、愛知・松坂屋美術館　2024年：熊本・熊本現代美術館、山形・天童市美術館、三重・パラパタミュージアム、神奈川・そごう美術館　計8か所（3/8）,"主催：公益財団法人ひろしま美術館、中国放送、中国新聞社
後援：広島県教育委員会、広島市教育委員会、広島テレビ、広島ホームテレビ、テレビ新広島、広島エフエム放送、FMちゅーピー76.6MHz、ちゅピCOM",有,2023年、古谷可由監修、毎日放送発行（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,国立新美術館アートコモンズ、Tokyo Art Beatのサイト,
2023-miyakonojo-01,アルフォンス・ミュシャ展,2023,10/21-12/3,2023-10-21,都城市立美術館,宮崎県,なし,なし,"主催：都城市立美術館特別展実行委員会（都城市立美術館・UMKテレビ宮崎）
後援：チェコ共和国大使館、チェコセンター東京、宮崎県、一般社団法人都城芸術文化協会、一般社団法人都城観光協会、朝日新聞社、毎日新聞社、読売新聞西部本社、NHK宮崎放送局、KTS鹿児島テレビ、KKB鹿児島放送、KYT鹿児島テレビ、BTV株式会社
特別協賛：霧島酒造株式会社
協賛：南日本酪農協同株式会社",＊,＊,OGATAコレクション,国立新美術館アートコモンズ,
2023-ibuki-01,アルフォンス・ミュシャ展in伊吹：君が描くミュシャの世界,2023,11/1-11/30,2023-11-01,伊吹薬草の里文化センター,滋賀県,なし,なし,＊,＊,＊,観覧無料・レプリカ,毎日新聞電子版2023年11月22日「優美な曲線文様、ミュシャ展 連作レプリカ作品など 30 日まで／滋賀」、「Mucha-holic／ミュシャ中毒」ブログ,
2023-otaru-01,ミュシャ特集：トピック展,2023,11/23-1/30,2023-11-23,小樽芸術村似鳥美術館,北海道,なし,なし,＊,＊,＊,,小樽芸術村公式サイト、「Mucha-holic／ミュシャ中毒」ブログ,
2023-matsu-01,ミュシャ展：マルチ・アーティストの先駆者,2023,12/9-1/21,2023-12-09,松坂屋美術館,愛知県,計8か所（4/8）,2023年：京都・美術館「えき」KYOTO、福岡・福岡市美術館、広島・ひろしま美術館、愛知・松坂屋美術館　2024年：熊本・熊本現代美術館、山形・天童市美術館、三重・パラパタミュージアム、神奈川・そごう美術館　計8か所（4/8）,主催：松坂屋美術館、CBCテレビ,有,2023年、古谷可由監修、毎日放送発行（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,Tokyo Art Beatのサイト、「Mucha-holic／ミュシャ中毒」ブログ,
2023-grandfront-01,ミュシャ展：アール・ヌーヴォーの女神たち,2023,12/9-1/28,2023-12-09,グランフロント大阪 北館ナレッジキャピタル イベントラボ,大阪府,計4か所（1/4）,2024年：大阪・グランフロント大阪 北館ナレッジキャピタル イベントラボ、愛知・金沢南ビル美術館棟（旧名古屋ボストン美術館） 2025年：神奈川・赤レンガ倉庫1号館3Fホール、福井・福井県立美術館 計4か所（1/4）,＊,＊,＊,没入型映像展示と作品展示のハイブリッド、OGATAコレクション,『ミュシャ展：アール・ヌーヴォーの女神たち』公式サイト、国立新美術館アートコモンズ,
2024-kumamoto-01,ミュシャ展：マルチ・アーティストの先駆者,2024,2/10-4/7,2024-02-10,熊本現代美術館,熊本県,計8か所（5/8）,2023年：京都・美術館「えき」KYOTO、福岡・福岡市美術館、広島・ひろしま美術館、愛知・松坂屋美術館　2024年：熊本・熊本現代美術館、山形・天童市美術館、三重・パラパタミュージアム、神奈川・そごう美術館　計8か所（5/8）,"主催：ミュシャ展熊本実行委員会(熊本市現代美術館[熊本市、公益財団法人 熊本市美術文化振興財団]、RKK熊本放送)、熊本日日新聞社
後援：熊本県、熊本県教育委員会、熊本市教育委員会、熊本県文化協会、熊本県美術家連盟、熊本国際観光コンベンション協会、NHK 熊本放送局、J:COM熊本、エフエム熊本、FM791
特別協賛：熊本中央信用金庫、テクノクリエイティブ、プレイスグループ
協賛：岩崎鞄店、岡田珈琲、瑞鷹",有,2023年、古谷可由監修、毎日放送発行（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,熊本市現代美術館公式サイト、国立新美術館アートコモンズ、Tokyo Art Beatのサイト,
2024-tochigi-01,アルフォンス・ミュシャ：魂と装飾の芸術,2024,4/3-6/9,2024-04-03,栃木市立美術館,栃木県,なし,なし,"主催：栃木市教育委員会、栃木市立美術館
後援：朝日新聞宇都宮総局、産経新聞社宇都宮支局、下野新聞社、東京新聞宇都宮支局、毎日新聞宇都宮支局、読売新聞宇都宮支局、 NHK宇都宮放送局、株式会社エフエム栃木、ケーブルテレビ株式会社、株式会社とちぎテレビ、株式会社栃木放送",＊,＊,OGATAコレクション,栃木市立美術館公式サイト、「Mucha-holic／ミュシャ中毒」ブログ,
2024-tendo-01,ミュシャ展：マルチ・アーティストの先駆者,2024,4/9-6/16,2024-04-09,天童市美術館,山形県,計8か所（6/8）,2023年：京都・美術館「えき」KYOTO、福岡・福岡市美術館、広島・ひろしま美術館、愛知・松坂屋美術館　2024年：熊本・熊本現代美術館、山形・天童市美術館、三重・パラパタミュージアム、神奈川・そごう美術館　計8か所（6/8）,"主催：天童市、公益財団法人天童市文化・スポーツ振興事業団、TUYテレビユー山形、tbc東北放送
後援：テレビユー福島",有,2023年、古谷可由監修、毎日放送発行（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,天童市美術館公式サイト、国立新美術館アートコモンズ、Tokyo Art Beatのサイト,
2024-chigasaki-01,アルフォンス・ミュシャ展：アール・ヌーヴォーの美しきミューズ,2024,6/18-8/25,2024-06-18,茅ヶ崎市美術館,神奈川県,なし,なし,主催：公益財団法人茅ヶ崎市文化・スポーツ振興財団,＊,＊,OGATAコレクション,国立新美術館アートコモンズ,
2024-parapata-01,ミュシャ展：マルチ・アーティストの先駆者,2024,8/3-9/29,2024-08-03,パラパタミュージアム,三重県,計8か所（7/8）,2023年：京都・美術館「えき」KYOTO、福岡・福岡市美術館、広島・ひろしま美術館、愛知・松坂屋美術館　2024年：熊本・熊本現代美術館、山形・天童市美術館、三重・パラパタミュージアム、神奈川・そごう美術館　計8か所（7/8）,"主催：公益財団法人岡田文化財団パラミタミュージアム
後援：中日新聞社、読売新聞社、朝日新聞社、三重テレビ放送",有,2023年、古谷可由監修、毎日放送発行（美術館「えき」KYOTOを含む7か所のもの）,チマル・コレクション,パラパタミュージアム公式サイト、国立新美術館アートコモンズ、Tokyo Art Beatのサイト,
2025-hokkaido-01,アルフォンス・ミュシャ：ふたつの世界／市制施行70周年記念,2024,9/21-12/1,2025-09-21,府中市美術館,東京都,なし,なし,主催：府中市美術館,有,2024年、府中市美術館編,,国立新美術館アートコモンズ,
2025-sogo-01,ミュシャ展：マルチ・アーティストの先駆者,2024,11/23-1/5,2025-011-23,そごう美術館,神奈川県,計8か所（8/8）,2023年：京都・美術館「えき」KYOTO、福岡・福岡市美術館、広島・ひろしま美術館、愛知・松坂屋美術館　2024年：熊本・熊本現代美術館、山形・天童市美術館、三重・パラパタミュージアム、神奈川・そごう美術館　計8か所（8/8）,"主催：そごう美術館
後援：神奈川県教育委員会、横浜市教育委員会
協賛：(株)そごう・西武",＊,＊,チマル・コレクション,そごう美術館公式サイト、国立新美術館アートコモンズ、Tokyo Art Beatのサイト,
2025-hikarie-01,永遠のミュシャ：グラン・パレ・イマーシブ,2024,12/3-1/19,2025-12-03,ヒカリエホール,東京都,なし,なし,"主催：Bunkamura、グラン・パレ・イマーシブ、ミュシャ財団、テレビ東京、日本経済新聞社、BSテレビ東京
後援：在日フランス大使館／アンスティチュ・フランセ、チェコ共和国大使館、チェコセンター東京、J-WAVE",有,2024年、公式ブック,没入型の映像展示,『永遠のミュシャ：グラン・パレ・イマーシブ』公式サイト、「Mucha-holic／ミュシャ中毒」ブログ,
2025-kanayama-01,ミュシャ展：アール・ヌーヴォーの女神たち,2024,12/21-2/2,2025-12-21,金山南ビル美術館棟（旧名古屋ボストン美術館）,愛知県,計4か所（2/4）,2024年：大阪・グランフロント大阪 北館ナレッジキャピタル イベントラボ、愛知・金沢南ビル美術館棟（旧名古屋ボストン美術館） 2025年：神奈川・赤レンガ倉庫1号館3Fホール、福井・福井県立美術館 計4か所（2/4）,＊,＊,＊,没入型映像展示と作品展示のハイブリッド、OGATAコレクション,『ミュシャ展：アール・ヌーヴォーの女神たち』公式サイト,
2025-ehime-01,アルフォンス・ミュシャ展：アール・ヌーヴォーの華/ミュシャの魅力,2025,4/12-6/22,2025-04-12,愛媛県美術館,愛媛県,なし,なし,"主催：「アルフォンス・ミュシャ展」実行委員会（愛媛県・南海放送）
後援：愛媛県教育委員会、松山市、松山市教育委員会、愛媛県市町教育委員会連合会、愛媛県文化振興財団、愛媛県美術会、愛媛美術教育連盟、愛媛県文化協会、愛媛新聞社、朝日新聞松山総局、読売新聞松山支局、毎日新聞松山支局、NHK松山放送局、テレビ愛媛、あいテレビ、愛媛朝日テレビ、愛媛CATV、四国中央テレビ、 FM愛媛、えひめリビング新聞社、RNC西日本放送、JRT四国放送、RKC高知放送",＊,＊,OGATAコレクション,国立新美術館アートコモンズ,
2025-yokohama-01,ミュシャ展：アール・ヌーヴォーの女神たち,2025,4/18-5/18,2025-4-18,赤レンガ倉庫1号館3Fホール,神奈川県,計4か所（3/4）,2024年：大阪・グランフロント大阪 北館ナレッジキャピタル イベントラボ、愛知・金沢南ビル美術館棟（旧名古屋ボストン美術館） 2025年：神奈川・赤レンガ倉庫1号館3Fホール、福井・福井県立美術館 計4か所（3/4）,＊,＊,＊,没入型映像展示と作品展示のハイブリッド、OGATAコレクション,『ミュシャ展：アール・ヌーヴォーの女神たち』公式サイト,
